transakcja_id,konto_id,kwota,data_transakcji,kategoria_wydatku,metoda_platnosci,miasto_transakcji,kraj_transakcji,status_transakcji
545195,10825,70.57,2025-07-13 10:04:24,Supermarkety,BLIK,Rybnik,Polska,Zakonczona
545196,10338,63.33,2025-06-08 23:42:35,Edukacja,Karta,Tychy,Polska,Zakonczona
545197,10443,73.35,2025-02-28 06:38:37,Paliwo i Transport,Karta,Sosnowiec,Polska,Zakonczona
545198,11393,73.62,2025-07-29 07:10:17,Paliwo i Transport,Karta,Zabrze,Polska,Zakonczona
545199,10265,56.15,2025-06-13 19:59:44,Rozrywka i Streaming,Karta,Tychy,Polska,Zakonczona
545200,11215,64.63,2025-05-01 10:17:09,Supermarkety,Karta,Tychy  ,Polska,Zakonczona
545201,10295,123.42,2025-08-28 15:58:29,Elektronika,Karta,Katowice,Polska,Zakonczona
545202,11420,77.49,2025-02-11 16:49:12,Supermarkety,BLIK,Zabrze,Polska,Zakonczona
545203,11384,285.72,2025-11-02 20:54:03,Restauracje i Bary,Karta,Rybnik,Polska,Zakonczona
545204,10736,864.97,2025-12-26 21:46:53,Restauracje i Bary,BLIK,Chorzów,Polska,Zakonczona
545205,10562,467.33,2025-11-18 14:01:48,Przelew,Przelew Krajowy,,,Zakonczona
545206,11212,63.46,2025-08-11 10:30:43,Przelew,Przelew Krajowy,,,Zakonczona
545207,10588,114.17,2025-06-04 00:23:24,Elektronika,Online,,,Zakonczona
545208,10953,42.69,2025-07-20 09:56:06,Paliwo i Transport,Online,,,Zakonczona
545209,10821,62.84,2025-07-05 11:02:11,Zdrowie i Apteki,BLIK,gliwice,Polska,Zakonczona
545210,11289,,2025-10-02 14:38:56,Przelew,BLIK,,,
545211,10408,15.96,2025-06-07 16:31:07,Supermarkety,BLIK,Katowice,Polska,Zakonczona
545212,10798,54.85,2025-06-12 06:06:53,Paliwo i Transport,BLIK,Sosnowiec,Polska,Zakonczona
545213,11167,10.43,2025-04-18 17:56:32,Restauracje i Bary,Karta,Gliwice,Polska,Zakonczona
545214,11336,380.95,2025-11-28 20:28:52,Restauracje i Bary,BLIK,Zabrze,Polska,Zakonczona
545215,10221,1047.71,2025-06-30 12:22:02,Edukacja,Online,,,Zakonczona
545216,11311,66.29,2025-02-23 08:51:15,Paliwo i Transport,Online,,,Zakonczona
545217,10544,97.92,2025-06-10 09:17:24,Paliwo i Transport,BLIK,Katowice,Polska,Zakonczona
545218,11284,7.2,2025-11-16 10:54:54,Edukacja,Karta,Zabrze,Polska,Zakonczona
545219,10706,96.84,2025-03-28 12:05:41,Zakupy Odzieżowe,Karta,Zakopane,Polska,Zakonczona
545220,11435,249.48,2025-11-24 08:26:16,Paliwo i Transport,Karta,Zakopane,Polska,Zakonczona
545221,11182,66.32,2025-12-29 08:23:33,Supermarkety,BLIK,Katowice,Polska,Zakonczona
545222,10020,27.39,2025-11-16 07:54:48,Paliwo i Transport,BLIK,Rybnik,Polska,Zakonczona
545223,10307,72.07,2025-12-05 20:53:14,Restauracje i Bary,BLIK,Sosnowiec,Polska,Zakonczona
545224,10238,262.0,2025-04-14 16:41:50,Supermarkety,BLIK,Chorzów,Polska,Zakonczona
545225,10098,135.52,2025-10-17 10:46:12,Zdrowie i Apteki,Online,,,Zakonczona
545226,10492,43.38,2025-03-23 00:05:28,Rozrywka i Streaming,Online,,,Zakonczona
545227,10837,51.24,2025-10-24 09:50:31,Paliwo i Transport,BLIK,gliwice,Polska,Odrzucona
545228,10845,138.67,2025-12-07 08:54:20,Paliwo i Transport,Karta,Sosnowiec,Polska,Zakonczona
545229,10505,45.32,2025-03-20 02:55:35,Elektronika,Online,,,Zakonczona
545230,11087,131.84,2025-09-26 14:45:56,Restauracje i Bary,BLIK,Tychy  ,Polska,Zakonczona
545231,10504,50.43,2025-07-31 18:54:35,Supermarkety,Karta, Katowice,Polska,Zakonczona
545232,11157,14.4,2025-04-11 08:26:01,Paliwo i Transport,BLIK,Zabrze,Polska,Zakonczona
545233,10544,30.48,2025-09-11 10:13:28,Supermarkety,Karta,Katowice,Polska,Zakonczona
545234,11288,82.79,2025-02-23 17:45:27,Restauracje i Bary,Karta,Katowice,Polska,Zakonczona
545235,10343,68.63,2025-10-13 09:55:00,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
545236,11015,17.44,2025-01-22 15:27:15,Elektronika,Online,,,Zakonczona
545237,10392,41.96,2025-06-09 18:22:41,Elektronika,BLIK,Tychy,Polska,Zakonczona
545238,11218,50.75,2025-04-06 06:17:00,Paliwo i Transport,Karta,Orzesze,Polska,Zakonczona
545239,10419,75.22,2025-01-16 06:52:57,Paliwo i Transport,Karta,Gliwice,Polska,Zakonczona
545240,10114,30.01,2025-12-08 16:18:20,Zakupy Odzieżowe,Karta,Sosnowiec,Polska,Zakonczona
545241,11357,9.89,2025-05-25 08:52:17,Supermarkety,BLIK,Tychy,Polska,Zakonczona
545242,10315,15.03,2025-10-27 21:11:44,Przelew,Przelew Krajowy,,,Zakonczona
545243,11062,22.21,2025-11-02 08:17:06,Paliwo i Transport,BLIK, Katowice,Polska,Zakonczona
545244,11409,,2025-04-03 07:51:19,Przelew,BLIK,,,
545245,11284,11.03,2025-05-01 07:43:25,Supermarkety,Karta,Zabrze,Polska,Zakonczona
545246,11126,30.28,2025-10-27 10:13:22,Elektronika,BLIK,Chorzów,Polska,Zakonczona
545247,10359,7.56,2025-10-04 12:44:26,Przelew,Przelew Krajowy,,,Zakonczona
545248,11192,12876.64,2025-12-04 23:11:14,Elektronika,Karta,Londyn,Wielka Brytania,Zakonczona
545249,11209,34.61,2025-10-17 13:48:35,Restauracje i Bary,BLIK,katowice,Polska,Zakonczona
545250,11328,51.41,2025-06-21 14:34:24,Restauracje i Bary,Online,,,Zakonczona
545251,10045,181.03,2025-12-07 16:23:01,Rozrywka i Streaming,Karta,Warszawa,Polska,Zakonczona
545252,11272,3966.59,2025-11-30 16:05:14,Restauracje i Bary,Karta, Katowice,Polska,Zakonczona
545253,10070,12.18,2025-05-11 08:58:32,Paliwo i Transport,Karta,Sosnowiec,Polska,Zakonczona
545254,11279,65.99,2025-01-03 09:40:59,Paliwo i Transport,BLIK,Orzesze,Polska,Zakonczona
545255,10441,55.97,2025-09-03 23:38:15,Elektronika,BLIK,Bytom,Polska,Odrzucona
545256,10283,22.23,2025-06-24 13:04:59,Zdrowie i Apteki,BLIK,Zabrze,Polska,Zakonczona
545257,11148,308.94,2025-06-16 17:35:36,Elektronika,BLIK,Gliwice,Polska,Zakonczona
545258,10956,79.82,2025-04-03 12:28:57,Supermarkety,BLIK,Bytom,Polska,Zakonczona
545259,11170,65.6,2025-03-09 08:30:50,Paliwo i Transport,Karta,Gliwice,Polska,Zakonczona
545260,10794,15.34,2025-05-07 13:45:23,Zdrowie i Apteki,BLIK,Sosnowiec,Polska,Zakonczona
545261,10720,13.21,2025-06-20 07:35:37,Paliwo i Transport,Online,,,Zakonczona
545262,11420,11.16,2025-06-14 19:55:31,Supermarkety,Karta,Zabrze,Polska,Zakonczona
545263,11472,65.01,2025-12-17 14:47:10,Zdrowie i Apteki,BLIK,Sosnowiec ,Polska,Zakonczona
545264,11123,19.84,2025-05-19 18:21:25,Supermarkety,BLIK,Tychy,Polska,Zakonczona
545265,10108,14.18,2025-11-11 15:47:01,Supermarkety,BLIK,Zabrze,Polska,Zakonczona
545266,11027,71.83,2025-12-10 17:29:43,Zdrowie i Apteki,BLIK,Katowice,Polska,Zakonczona
545267,11254,79.27,2025-01-07 11:04:44,Zdrowie i Apteki,Karta,Gliwice,Polska,Zakonczona
545268,10370,118.89,2025-04-01 14:43:14,Elektronika,BLIK,Mikołów,Polska,Zakonczona
545269,10163,72.07,2025-07-29 07:57:29,Supermarkety,Karta,Tychy,Polska,Zakonczona
545270,10339,11.1,2025-01-24 09:20:16,Paliwo i Transport,Karta,Gliwice,Polska,Zakonczona
545271,11147,12.52,2025-07-19 07:22:52,Paliwo i Transport,BLIK,gliwice,Polska,Zakonczona
545272,10941,61.45,2025-06-10 23:45:11,Elektronika,BLIK,Zabrze,Polska,Zakonczona
545273,10144,24.49,2025-09-20 10:56:43,Elektronika,BLIK,Zabrze,Polska,Zakonczona
545274,10808,172.86,2025-12-10 18:54:57,Edukacja,Online,,,Zakonczona
545275,11189,,2025-12-15 17:25:59,Przelew,BLIK,,,
545276,10712,107.28,2025-09-17 09:54:17,Paliwo i Transport,BLIK,Sosnowiec,Polska,Zakonczona
545277,11018,49.3,2025-01-05 10:44:17,Supermarkety,Online,,,Zakonczona
545278,11438,33.92,2025-02-20 23:38:52,Supermarkety,Karta,Bytom,Polska,Odrzucona
545279,11033,30.67,2025-05-06 06:19:36,Supermarkety,Online,,,Zakonczona
545280,11208,33.29,2025-07-18 09:40:36,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
545281,11111,192.07,2025-07-16 07:50:45,Paliwo i Transport,BLIK,Bytom,Polska,Zakonczona
545282,11059,32.67,2025-02-25 09:19:14,Paliwo i Transport,Karta,Tychy,Polska,Zakonczona
545283,11375,11.7,2025-11-03 10:02:42,Elektronika,Online,,,Odrzucona
545284,10897,20.66,2025-11-07 14:59:58,Rozrywka i Streaming,Karta,Warszawa,Polska,Zakonczona
545285,11346,10.58,2025-10-20 15:37:09,Supermarkety,BLIK,Katowice,Polska,Zakonczona
545286,10782,79.74,2025-10-08 21:12:49,Edukacja,BLIK,Warszawa,Polska,Zakonczona
545287,10772,223.25,2025-06-02 06:56:17,Paliwo i Transport,Online,,,Zakonczona
545288,10333,55.79,2025-03-25 13:30:17,Elektronika,Karta,Wrocław,Polska,Zakonczona
545289,10837,44.43,2025-11-27 12:30:18,Supermarkety,BLIK,Tychy,Polska,Zakonczona
545290,10788,343.74,2025-12-14 07:19:40,Paliwo i Transport,Karta,Gliwice,Polska,Zakonczona
545291,10103,34.2,2025-03-28 16:54:59,Restauracje i Bary,Karta,Tychy,Polska,Zakonczona
545292,11319,55.22,2025-02-15 14:22:57,Restauracje i Bary,BLIK,Mikołów,Polska,Zakonczona
545293,10658,47.49,2025-08-30 19:10:09,Restauracje i Bary,Online,,,Zakonczona
545294,10300,249.59,2025-03-15 11:39:24,Edukacja,BLIK,KATOWICE  ,Polska,Zakonczona
545295,10322,56.04,2025-01-09 23:03:03,Supermarkety,BLIK,KATOWICE  ,Polska,Zakonczona
545296,10181,32.75,2025-03-12 22:20:44,Zdrowie i Apteki,BLIK,Tychy,Polska,Zakonczona
545297,11349,32.73,2025-10-23 22:01:07,Przelew,Przelew Krajowy,,,Zakonczona
545298,11320,64.68,2025-06-23 17:28:28,Supermarkety,BLIK,Gliwice,Polska,Zakonczona
545299,10160,,2025-08-23 02:30:16,Elektronika,Online,,,
545300,10426,18.98,2025-12-16 16:12:19,Zakupy Odzieżowe,BLIK,Orzesze,Polska,Zakonczona
545301,11286,769.14,2025-10-26 12:47:54,Zakupy Odzieżowe,Karta,Zabrze,Polska,Zakonczona
545302,11088,40.3,2025-08-03 09:35:02,Supermarkety,BLIK,Rybnik,Polska,Zakonczona
545303,10095,31.74,2025-04-13 14:09:48,Rozrywka i Streaming,Karta,katowice,Polska,Zakonczona
545304,11324,126.53,2025-10-05 10:08:26,Zdrowie i Apteki,Online,,,Zakonczona
545305,11500,82.62,2025-01-23 11:38:43,Zdrowie i Apteki,Karta,Sosnowiec ,Polska,Zakonczona
545306,11085,79.88,2025-04-30 14:36:08,Zdrowie i Apteki,BLIK,Bytom,Polska,Zakonczona
545307,10902,,2025-05-13 12:24:06,Przelew,BLIK,,,
545308,11416,17.81,2025-12-29 06:17:34,Paliwo i Transport,Karta,Bytom,Polska,Zakonczona
545309,10374,23.71,2025-01-04 09:04:04,Supermarkety,BLIK,Katowice,Polska,Zakonczona
545310,10557,97.43,2025-12-30 12:43:46,Zdrowie i Apteki,BLIK,Bytom,Polska,Zakonczona
545311,10936,,2025-02-19 09:08:29,Przelew,Karta,,,
545312,10621,309.65,2025-05-31 12:14:18,Elektronika,Karta,Praga,Czechy,Zakonczona
545313,10366,31.37,2025-12-12 06:16:06,Supermarkety,Karta,KATOWICE  ,Polska,Zakonczona
545314,10447,14.37,2025-10-10 12:30:22,Elektronika,BLIK,Bytom,Polska,Zakonczona
545315,10717,28.57,2025-04-30 15:16:33,Supermarkety,Online,,,Odrzucona
545316,10135,32.03,2025-10-26 13:04:11,Restauracje i Bary,BLIK,Orzesze,Polska,Zakonczona
545317,10056,244.72,2025-09-21 10:34:12,Supermarkety,BLIK,Orzesze,Polska,Zakonczona
545318,11186,59.49,2025-03-13 07:14:39,Paliwo i Transport,Karta,Tychy,Polska,Zakonczona
545319,10099,77.4,2025-02-08 16:26:10,Restauracje i Bary,BLIK,Bytom,Polska,Zakonczona
545320,10476,20.79,2025-01-27 05:14:54,Elektronika,Online,,,Zakonczona
545321,10634,45.12,2025-01-02 14:27:53,Zdrowie i Apteki,Karta,Bytom,Polska,Zakonczona
545322,11498,16.78,2025-02-17 23:30:44,Zakupy Odzieżowe,BLIK,Gliwice,Polska,Zakonczona
545323,10193,1412.69,2025-07-14 07:17:52,Paliwo i Transport,BLIK,Sosnowiec,Polska,Zakonczona
545324,10157,32.38,2025-05-20 21:12:36,Edukacja,BLIK,Orzesze,Polska,Odrzucona
545325,11333,2286.45,2025-07-08 09:35:57,Supermarkety,Karta,Katowice,Polska,Zakonczona
545326,11295,32.66,2025-10-19 17:14:11,Restauracje i Bary,BLIK,Orzesze,Polska,Zakonczona
545327,10647,207.7,2025-05-18 07:59:28,Paliwo i Transport,BLIK,Bytom,Polska,Zakonczona
545328,10532,99.16,2025-05-21 08:30:51,Supermarkety,BLIK,Mikołów,Polska,Zakonczona
545329,10166,107.5,2025-02-28 22:09:48,Supermarkety,BLIK,Rybnik,Polska,Zakonczona
545330,10278,11.54,2025-12-07 11:58:20,Edukacja,BLIK,Rybnik,Polska,Zakonczona
545331,11441,33.42,2025-11-03 07:12:12,Paliwo i Transport,Karta,Sosnowiec,Polska,Zakonczona
545332,10856,37.83,2025-10-17 17:57:12,Rozrywka i Streaming,BLIK,Bytom,Polska,Zakonczona
545333,11191,21.39,2025-09-25 11:55:51,Supermarkety,Online,,,Zakonczona
545334,11037,171.23,2025-03-11 11:06:33,Zdrowie i Apteki,BLIK,Zakopane,Polska,Zakonczona
545335,10026,55.87,2025-02-17 17:23:07,Zakupy Odzieżowe,Karta,Mikołów,Polska,Zakonczona
545336,10198,201.45,2025-11-08 15:46:59,Restauracje i Bary,BLIK,Zakopane,Polska,Zakonczona
545337,10969,59.99,2025-08-15 15:53:36,Supermarkety,Karta,Sosnowiec,Polska,Zakonczona
545338,10784,33.49,2025-06-21 08:18:05,Paliwo i Transport,BLIK,Orzesze,Polska,Zakonczona
545339,10112,1538.8,2025-08-24 15:34:32,Restauracje i Bary,BLIK,Poznań,Polska,Zakonczona
545340,10441,39.98,2025-03-28 10:55:45,Zakupy Odzieżowe,BLIK,Bytom,Polska,Zakonczona
545341,10268,476.03,2025-01-12 05:05:18,Elektronika,Online,,,Zakonczona
545342,11185,,2025-09-17 16:31:28,Przelew,BLIK,,,
545343,10177,18.79,2025-08-08 16:02:29,Restauracje i Bary,BLIK,Gdańsk,Polska,Zakonczona
545344,10270,2391.89,2025-08-10 06:55:16,Supermarkety,Karta,Katowice,Polska,Zakonczona
545345,11269,69.61,2025-06-27 13:35:16,Restauracje i Bary,BLIK,Gliwice,Polska,Zakonczona
545346,10506,34.2,2025-06-04 14:59:49,Zdrowie i Apteki,BLIK,Chorzów,Polska,Zakonczona
545347,10060,33.98,2025-10-01 07:43:22,Paliwo i Transport,Karta,Gliwice,Polska,Zakonczona
545348,11010,53.09,2025-01-21 15:58:28,Supermarkety,Karta,Zabrze,Polska,Zakonczona
545349,11079,21.08,2025-01-18 08:55:27,Paliwo i Transport,Karta,Chorzów,Polska,Zakonczona
545350,11500,34.25,2025-10-14 16:54:29,Przelew,Przelew Krajowy,,,Zakonczona
545351,10924,137.55,2025-01-11 11:48:13,Edukacja,Karta,Chorzów,Polska,Zakonczona
545352,10201,53.26,2025-12-31 14:54:50,Supermarkety,Karta,Bytom,Polska,Zakonczona
545353,10845,7.55,2025-02-03 14:21:58,Edukacja,Online,,,Zakonczona
545354,10498,758.55,2025-07-17 18:07:32,Zdrowie i Apteki,BLIK,Rybnik,Polska,Zakonczona
545355,10163,2595.93,2025-12-11 21:39:48,Edukacja,BLIK,Tychy,Polska,Zakonczona
545356,10781,71.05,2025-03-17 15:14:24,Elektronika,Online,,,Zakonczona
545357,11245,66.23,2025-02-13 08:12:38,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
545358,11466,27.88,2025-05-31 08:18:23,Paliwo i Transport,Online,,,Zakonczona
545359,10943,46.25,2025-10-26 15:22:15,Restauracje i Bary,BLIK,KATOWICE  ,Polska,Zakonczona
545360,10794,41.97,2025-09-25 12:53:29,Zakupy Odzieżowe,BLIK,Sosnowiec,Polska,Zakonczona
545361,11440,30.21,2025-03-03 17:10:28,Zdrowie i Apteki,BLIK,Bytom,Polska,Zakonczona
545362,11448,19.93,2025-07-19 07:58:15,Paliwo i Transport,BLIK,Katowice,Polska,Zakonczona
545363,10895,45.24,2025-10-06 21:59:24,Przelew,Przelew Krajowy,,,Zakonczona
545364,10079,454.98,2025-11-28 14:25:31,Restauracje i Bary,Online,,,Zakonczona
545365,10342,51.65,2025-09-09 19:19:48,Edukacja,BLIK,Gliwice,Polska,Zakonczona
545366,11031,49.9,2025-04-06 08:30:36,Paliwo i Transport,Online,,,Zakonczona
545367,10217,33.81,2025-04-23 09:15:52,Paliwo i Transport,Online,,,Zakonczona
545368,10576,95.69,2025-01-30 15:23:07,Przelew,Przelew Krajowy,,,Zakonczona
545369,11424,281.75,2025-11-08 13:46:40,Restauracje i Bary,BLIK,Sosnowiec,Polska,Zakonczona
545370,10261,69.16,2025-10-08 11:00:23,Edukacja,BLIK,Orzesze,Polska,Zakonczona
545371,11481,73.82,2025-06-22 10:51:58,Przelew,Przelew Krajowy,,,Zakonczona
545372,10836,68.48,2025-11-05 12:51:16,Elektronika,Karta,Katowice,Polska,Zakonczona
545373,11054,86.87,2025-02-22 08:46:39,Paliwo i Transport,BLIK,Poznań,Polska,Zakonczona
545374,10764,28.87,2025-05-03 14:24:40,Supermarkety,BLIK,Zabrze,Polska,Odrzucona
545375,11358,58.75,2025-06-26 06:31:18,Paliwo i Transport,BLIK,Sosnowiec,Polska,Zakonczona
545376,10949,50.01,2025-07-20 07:44:29,Paliwo i Transport,BLIK,Bytom,Polska,Zakonczona
545377,10983,299.03,2025-10-28 06:13:48,Supermarkety,BLIK,Mikołów,Polska,Zakonczona
545378,11018,31.87,2025-10-28 21:01:35,Zdrowie i Apteki,BLIK,Tychy  ,Polska,Zakonczona
545379,10111,58.36,2025-08-24 13:49:00,Restauracje i Bary,Karta,Gdańsk,Polska,Zakonczona
545380,10628,55.88,2025-12-13 16:59:12,Restauracje i Bary,Karta,Katowice,Polska,Zakonczona
545381,11224,1678.63,2025-10-13 09:41:07,Paliwo i Transport,Karta,Zabrze,Polska,Zakonczona
545382,10833,18.61,2025-12-25 09:55:32,Supermarkety,BLIK,Bytom,Polska,Zakonczona
545383,10964,308.9,2025-04-25 19:30:51,Restauracje i Bary,Karta,Tychy,Polska,Zakonczona
545384,11272,19.31,2025-01-09 20:43:05,Elektronika,BLIK,Gliwice,Polska,Zakonczona
545385,10947,17.22,2025-11-17 12:49:07,Edukacja,Online,,,Zakonczona
545386,10724,212.97,2025-01-13 17:28:35,Zdrowie i Apteki,BLIK,Katowice,Polska,Zakonczona
545387,11397,39.35,2025-03-09 15:50:32,Restauracje i Bary,BLIK,Mikołów,Polska,Zakonczona
545388,10690,58.36,2025-07-11 23:44:04,Supermarkety,Karta,Sosnowiec,Polska,Zakonczona
545389,10581,135.75,2025-12-16 05:35:16,Elektronika,Online,,,Zakonczona
545390,10625,361.5,2025-06-23 07:13:57,Paliwo i Transport,Online,,,Zakonczona
545391,11324,116.8,2025-02-19 06:58:22,Paliwo i Transport,BLIK,Mikołów,Polska,Zakonczona
545392,11416,64.97,2025-05-24 07:13:30,Paliwo i Transport,Karta,Bytom,Polska,Zakonczona
545393,10571,155.85,2025-07-28 07:58:53,Paliwo i Transport,Online,,,Zakonczona
545394,10275,118.43,2025-06-13 21:52:41,Restauracje i Bary,BLIK,Mikołów,Polska,Zakonczona
545395,10971,54.3,2025-02-18 11:08:23,Elektronika,Karta,Wrocław,Polska,Zakonczona
545396,10075,23.04,2025-05-24 17:29:48,Supermarkety,Online,,,Zakonczona
545397,10124,44.0,2025-09-27 08:47:03,Supermarkety,Karta,Katowice,Polska,Zakonczona
545398,11294,236.95,2025-01-25 07:43:08,Paliwo i Transport,BLIK,Mikołów,Polska,Zakonczona
545399,10060,85.99,2025-05-13 15:41:18,Elektronika,BLIK,Gliwice,Polska,Zakonczona
545400,10140,56.62,2025-06-18 16:18:42,Zakupy Odzieżowe,BLIK,Rybnik,Polska,Zakonczona
545401,10685,56.68,2025-12-10 11:46:24,Zdrowie i Apteki,BLIK,Sosnowiec,Polska,Zakonczona
545402,10834,310.44,2025-08-01 06:18:49,Supermarkety,BLIK,Tychy  ,Polska,Zakonczona
545403,10480,55.82,2025-06-07 11:29:50,Rachunki i Opłaty,Online,,,Odrzucona
545404,10308,273.91,2025-05-26 08:23:55,Paliwo i Transport,BLIK,Chorzów,Polska,Zakonczona
545405,10915,66.68,2025-01-07 08:19:01,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
545406,10194,55.58,2025-03-30 19:57:21,Restauracje i Bary,Karta,Katowice,Polska,Odrzucona
545407,11483,43.0,2025-01-24 09:28:47,Paliwo i Transport,Online,,,Zakonczona
545408,10115,12043.62,2025-04-18 09:53:06,Paliwo i Transport,Karta,Paryż,Francja,Zakonczona
545409,10571,,2025-12-02 06:24:40,Przelew,BLIK,,,
545410,11105,27.55,2025-06-25 05:49:48,Elektronika,Karta,Chorzów,Polska,Zakonczona
545411,10379,29.1,2025-03-30 06:19:13,Paliwo i Transport,BLIK,Bytom,Polska,Zakonczona
545412,10384,306.48,2025-09-26 08:35:54,Paliwo i Transport,Karta,Zabrze,Polska,Zakonczona
545413,10554,61.14,2025-03-05 10:04:40,Zakupy Odzieżowe,Karta,Gliwice,Polska,Zakonczona
545414,10828,,2025-01-20 10:49:53,Przelew,Karta,,,
545415,10567,67.9,2025-09-29 10:44:34,Zdrowie i Apteki,BLIK,Sosnowiec,Polska,Zakonczona
545416,10807,,2025-06-03 07:42:50,Przelew,Karta,,,
545417,10479,50.05,2025-06-27 02:40:10,Rozrywka i Streaming,Online,,,Zakonczona
545418,11248,5.57,2025-07-10 09:21:58,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
545419,11025,11.87,2025-07-07 08:00:40,Paliwo i Transport,BLIK,Bytom,Polska,Zakonczona
545420,10042,38.66,2025-12-23 10:52:52,Elektronika,Karta,Rybnik,Polska,Zakonczona
545421,10098,36.69,2025-05-05 15:37:44,Edukacja,Online,,,Zakonczona
545422,10156,330.4,2025-12-25 22:29:39,Supermarkety,Online,,,Zakonczona
545423,11321,39.03,2025-04-29 07:01:07,Paliwo i Transport,Karta,Chorzów,Polska,Zakonczona
545424,10946,63.39,2025-05-14 23:43:13,Przelew,Przelew Krajowy,,,Zakonczona
545425,10826,241.88,2025-09-16 12:08:57,Elektronika,BLIK,Bytom,Polska,Zakonczona
545426,11238,35.05,2025-03-16 09:06:10,Paliwo i Transport,BLIK,Katowice,Polska,Odrzucona
545427,10498,6.74,2025-06-27 23:07:37,Zdrowie i Apteki,Karta,Rybnik,Polska,Zakonczona
545428,10071,20.69,2025-10-05 08:23:41,Supermarkety,BLIK,Gliwice,Polska,Zakonczona
545429,11237,52.84,2025-06-27 00:56:50,Elektronika,Online,,,Zakonczona
545430,10781,196.47,2025-06-15 10:47:38,Elektronika,BLIK,Bytom,Polska,Zakonczona
545431,10031,34.99,2025-08-18 07:28:09,Paliwo i Transport,Karta, Katowice,Polska,Zakonczona
545432,10363,6788.2,2025-12-22 10:43:53,Edukacja,Karta,Nowy Jork,USA,Zakonczona
545433,10094,1113.95,2025-04-21 06:59:10,Paliwo i Transport,Online,,,Zakonczona
545434,10495,18.1,2025-05-05 07:21:59,Supermarkety,BLIK,Zabrze,Polska,Zakonczona
545435,10233,283.42,2025-07-14 06:50:04,Paliwo i Transport,Karta,Tychy,Polska,Zakonczona
545436,11491,52.33,2025-11-26 12:22:29,Zakupy Odzieżowe,Karta,Rybnik,Polska,Zakonczona
545437,10292,43.87,2025-08-09 11:51:34,Zakupy Odzieżowe,BLIK,Gliwice,Polska,Zakonczona
545438,10487,58.99,2025-06-18 09:17:12,Paliwo i Transport,Karta,Tychy,Polska,Zakonczona
545439,10238,167.62,2025-08-01 06:40:57,Paliwo i Transport,Karta,Chorzów,Polska,Zakonczona
545440,10340,19.74,2025-12-08 08:02:09,Supermarkety,Karta,Sosnowiec ,Polska,Zakonczona
545441,10942,62.17,2025-07-19 09:20:56,Supermarkety,BLIK,Gliwice,Polska,Zakonczona
545442,11325,,2025-06-06 10:52:24,Przelew,BLIK,,,
545443,10091,102.05,2025-09-07 14:29:23,Rozrywka i Streaming,Online,,,Zakonczona
545444,10995,79.11,2025-05-14 09:09:11,Paliwo i Transport,Karta,Orzesze,Polska,Zakonczona
545445,10454,47.14,2025-11-23 19:26:48,Restauracje i Bary,Online,,,Zakonczona
545446,11424,180.01,2025-06-25 08:18:49,Paliwo i Transport,Karta,Sosnowiec,Polska,Odrzucona
545447,11285,68.47,2025-02-01 05:20:07,Rozrywka i Streaming,Online,,,Zakonczona
545448,11021,166.16,2025-11-13 09:40:27,Paliwo i Transport,Online,,,Zakonczona
545449,10735,51.07,2025-10-07 10:02:58,Edukacja,Karta,katowice,Polska,Zakonczona
545450,11500,155.12,2025-03-28 10:51:10,Elektronika,Karta,Tychy,Polska,Zakonczona
545451,11477,115.55,2025-04-09 17:57:35,Supermarkety,BLIK,Tychy,Polska,Zakonczona
545452,10413,59.5,2025-12-15 12:30:03,Supermarkety,Karta,Mikołów,Polska,Zakonczona
545453,11065,79.21,2025-10-12 08:17:14,Paliwo i Transport,Online,,,Zakonczona
545454,11354,51.18,2025-01-19 18:17:48,Restauracje i Bary,Karta,Sosnowiec ,Polska,Zakonczona
545455,10606,31.5,2025-09-12 16:56:31,Rozrywka i Streaming,BLIK,Orzesze,Polska,Zakonczona
545456,10098,,2025-04-15 16:43:01,Przelew,Karta,,,
545457,10630,11.75,2025-10-19 22:55:00,Restauracje i Bary,BLIK,Sosnowiec,Polska,Odrzucona
545458,10202,6.24,2025-08-12 18:37:06,Elektronika,BLIK,Rybnik,Polska,Zakonczona
545459,10944,40.18,2025-01-15 19:24:28,Elektronika,Karta,Zabrze,Polska,Zakonczona
545460,10407,4970.27,2025-08-27 13:51:23,Zakupy Odzieżowe,Karta,Chorzów,Polska,Zakonczona
545461,10565,67.12,2025-01-28 18:23:19,Przelew,Przelew Krajowy,,,Zakonczona
545462,10829,31.23,2025-06-25 12:45:23,Zakupy Odzieżowe,Karta,Poznań,Polska,Zakonczona
545463,10461,15.77,2025-12-21 14:10:53,Supermarkety,BLIK,Bytom,Polska,Zakonczona
545464,10468,215.48,2025-05-03 18:29:51,Restauracje i Bary,BLIK,Orzesze,Polska,Zakonczona
545465,10959,,2025-04-17 11:58:07,Przelew,BLIK,,,
